key,filename,timestamp,csv_time,peak_sample,start_sample,snr_db,peak_amp,crest_factor,template_corr
z,24.wav,1773993077.862086,20.9115,888045,883635,33.4,0.055664,22.10,0.656
z,25.wav,1773993078.720641,21.7701,925792,921382,33.1,0.058746,27.24,0.828
z,26.wav,1773993079.527713,22.5771,961504,957094,32.5,0.054504,23.23,0.668
z,27.wav,1773993080.377853,23.4273,998911,994501,32.1,0.051392,26.13,0.850
z,28.wav,1773993081.257508,24.3069,1037647,1033237,31.9,0.051117,23.58,0.721
z,29.wav,1773993082.109483,25.1589,1075286,1070876,32.5,0.055603,23.54,0.696
z,30.wav,1773993082.917179,25.9666,1111082,1106672,30.6,0.043610,22.88,0.716
z,31.wav,1773993083.686347,26.7358,1145265,1140855,28.1,0.032501,24.70,0.758
z,32.wav,1773993084.55046,27.5999,1183010,1178600,31.6,0.050659,25.34,0.724
z,33.wav,1773993085.389996,28.4394,1220029,1215619,30.8,0.048431,22.14,0.575
z,34.wav,1773993086.151068,29.2005,1253895,1249485,28.5,0.035675,26.32,0.792
z,35.wav,1773993087.015771,30.0652,1291746,1287336,31.4,0.050659,25.23,0.691
z,36.wav,1773993087.831128,30.8805,1327739,1323329,30.1,0.040710,21.51,0.597
z,37.wav,1773993088.665435,31.7148,1364445,1360035,30.9,0.046692,27.73,0.835
z,38.wav,1773993089.503311,32.5527,1401386,1396976,33.1,0.058197,17.85,0.618
z,39.wav,1773993090.308512,33.3579,1436851,1432441,32.5,0.053650,24.36,0.774
z,40.wav,1773993091.161247,34.2107,1474493,1470083,31.3,0.045654,21.07,0.625
z,41.wav,1773993091.998291,35.0477,1511437,1507027,30.6,0.044464,23.59,0.678
z,42.wav,1773993092.908924,35.9583,1551542,1547132,31.5,0.049530,24.79,0.732
z,43.wav,1773993093.732167,36.7816,1587821,1583411,32.1,0.050323,28.52,0.893
z,44.wav,1773993094.623447,37.6729,1627143,1622733,29.9,0.040222,25.24,0.758
z,45.wav,1773993095.460787,38.5102,1664095,1659685,33.4,0.057007,27.76,0.900
z,46.wav,1773993096.315765,39.3652,1701709,1697299,30.1,0.043335,24.88,0.696
z,47.wav,1773993097.171953,40.2214,1739587,1735177,32.3,0.049530,26.04,0.847
z,48.wav,1773993098.011989,41.0614,1776631,1772221,30.7,0.044525,25.67,0.746
z,49.wav,1773993098.811759,41.8612,1811946,1807536,33.2,0.053192,20.71,0.612
